raceId,circuitId,latitude,longitude,avg_wind_speed_100m,max_wind_speed_100m,avg_temperature_2m,max_temperature_2m,min_temperature_2m,avg_humidity,total_precipitation,avg_pressure_msl,avg_surface_pressure
961,14,45.6156,9.28111,6.2612433433532715,24.251283645629883,23.416831970214844,27.508501052856445,18.60849952697754,76.75794982910156,0.0,1014.8333129882812,993.8173828125
962,15,1.2914,103.864,13.870155334472656,19.29613494873047,27.343414306640625,29.09549903869629,25.445499420166016,84.23026275634766,15.299999237060547,1009.0208129882812,1008.21826171875
963,2,2.76083,101.738,17.655733108520508,19.914215087890625,28.230417251586914,31.270000457763672,25.07000160217285,71.68342590332031,0.0,1009.6041870117188,1004.6970825195312
964,22,34.8431,136.541,31.4135684967041,39.026390075683594,17.375083923339844,20.660499572753906,14.060500144958496,69.98397827148438,0.5,1013.1875,1008.9088745117188
965,69,30.1328,-97.6411,20.633665084838867,29.1622257232666,20.070499420166016,27.59549903869629,14.295499801635742,57.59388732910156,0.0,1020.5750122070312,1002.4531860351562
966,32,19.4042,-99.0907,11.342029571533203,25.772077560424805,13.495583534240723,19.618501663208008,10.168499946594238,77.75506591796875,0.0,1020.7083129882812,787.2077026367188
967,18,-23.7036,-46.6997,18.278921127319336,22.2647705078125,16.74766731262207,18.230998992919922,15.730999946594238,94.25345611572266,15.100000381469727,1015.5125122070312,927.1728515625
968,24,24.4672,54.6031,19.010820388793945,28.112287521362305,24.306501388549805,30.4064998626709,18.306499481201172,53.21609878540039,0.0,1016.5708618164062,1015.7538452148438
969,1,-37.8497,144.968,25.00633430480957,58.710914611816406,22.414749145507812,27.058500289916992,18.458499908447266,70.40593719482422,0.0,1009.9166870117188,1009.6831665039062
970,17,31.3389,121.22,27.162269592285156,35.426631927490234,11.32266616821289,12.993499755859375,9.543499946594238,78.66362762451172,14.600000381469727,1012.05419921875,1011.5681762695312
971,3,26.0325,50.5106,43.21040725708008,49.764705657958984,26.0504150390625,29.364999771118164,23.76500129699707,62.22822952270508,0.0,1009.50830078125,1008.5867309570312
972,71,43.4057,39.9578,4.67449951171875,10.5142183303833,19.494165420532227,23.440000534057617,14.989999771118164,64.960693359375,0.0,1013.75830078125,1013.6399536132812
973,4,41.57,2.26111,8.124000549316406,17.414474487304688,19.27608299255371,23.749000549316406,15.14900016784668,60.73061752319336,0.10000000149011612,1023.0874633789062,1008.7445678710938
974,6,43.7347,7.42056,6.665074825286865,12.229406356811523,24.00008201599121,27.047998428344727,19.397998809814453,46.36481857299805,0.0,1020.32080078125,1018.44580078125
975,7,45.5,-73.5228,39.4970588684082,54.288429260253906,23.306167602539062,28.00200080871582,18.152000427246094,64.33059692382812,0.30000001192092896,1008.7000122070312,1007.422119140625
976,73,40.3725,49.8533,27.007888793945312,44.490234375,24.1751651763916,28.383499145507812,20.73349952697754,78.44586944580078,0.0,1011.370849609375,1013.46533203125
977,70,47.2197,14.7647,7.5584025382995605,14.68958854675293,21.815332412719727,27.756999969482422,15.557000160217285,68.91620635986328,0.4000000059604645,1015.6875,939.18896484375
978,9,52.0786,-1.01694,24.4444580078125,32.55960464477539,18.67249870300293,22.322498321533203,14.47249984741211,78.13179779052734,1.6000001430511475,1022.2958374023438,1004.2951049804688
979,11,47.5789,19.2486,12.274624824523926,17.55530548095703,23.411834716796875,29.141000747680664,15.241000175476074,58.720458984375,0.0,1016.3958129882812,988.74609375
980,13,50.4372,5.97139,10.254497528076172,19.930477142333984,18.033666610717773,22.267000198364258,13.666999816894531,80.42510986328125,0.10000000149011612,1018.1875,972.7240600585938
981,14,45.6156,9.28111,9.90198040008545,23.03999900817871,17.53700065612793,23.187000274658203,12.587000846862793,64.60259246826172,0.0,1011.6416625976562,990.2727661132812
982,15,1.2914,103.864,16.03590965270996,25.98491859436035,27.132749557495117,29.43899917602539,25.388999938964844,84.73271942138672,20.099998474121094,1011.5625,1010.75732421875
983,2,2.76083,101.738,7.650400638580322,18.556594848632812,25.951749801635742,30.132999420166016,22.83300018310547,88.95610809326172,29.5,1010.2166137695312,1005.2693481445312
984,22,34.8431,136.541,7.6740570068359375,12.324414253234863,21.526336669921875,24.168001174926758,19.468000411987305,86.1845932006836,6.0,1022.9791870117188,1018.72021484375
985,69,30.1328,-97.6411,32.839847564697266,43.17898941040039,22.611501693725586,25.83650016784668,18.986499786376953,74.51598358154297,39.099998474121094,1015.7958374023438,997.9152221679688
986,32,19.4042,-99.0907,8.520686149597168,19.164716720581055,15.814666748046875,22.79800033569336,9.79800033569336,63.51692199707031,0.20000000298023224,1015.9041137695312,785.0789184570312
987,18,-23.7036,-46.6997,13.23437786102295,19.513195037841797,18.70808219909668,26.5935001373291,11.993499755859375,71.3698501586914,0.0,1008.4708862304688,921.2743530273438
988,24,24.4672,54.6031,21.313623428344727,26.220752716064453,23.398666381835938,25.6195011138916,19.8695011138916,56.50162887573242,0.0,1019.2833862304688,1018.4617309570312
989,1,-37.8497,144.968,37.65598678588867,45.754005432128906,15.770999908447266,23.458499908447266,9.758500099182129,59.07510757446289,5.5,1003.1458129882812,1002.9085083007812
990,3,26.0325,50.5106,15.897720336914062,23.86341094970703,26.462915420532227,32.01499938964844,22.065000534057617,54.13785171508789,0.0,1010.6541137695312,1009.732666015625
991,17,31.3389,121.22,16.06705665588379,22.8819580078125,12.405999183654785,18.293498992919922,6.743500232696533,65.74486541748047,0.0,1020.1625366210938,1019.67431640625
992,73,40.3725,49.8533,58.82798385620117,73.03298950195312,14.487667083740234,17.283498764038086,11.083499908447266,65.69486236572266,0.5,1019.816650390625,1021.999755859375
993,4,41.57,2.26111,13.991386413574219,25.294963836669922,12.7073335647583,16.298999786376953,8.199000358581543,74.40469360351562,13.299999237060547,1015.4249877929688,1000.865966796875
994,6,43.7347,7.42056,18.466978073120117,29.237674713134766,24.104248046875,28.047998428344727,20.597999572753906,63.34665298461914,0.4000000059604645,1016.2291870117188,1014.3623657226562
995,7,45.5,-73.5228,16.543441772460938,30.53215789794922,15.497833251953125,19.802000045776367,9.60200023651123,49.1350212097168,0.0,1019.433349609375,1018.10693359375
996,34,43.2506,5.79167,10.946675300598145,21.0284366607666,19.912084579467773,23.71000099182129,16.360000610351562,67.4242172241211,0.0,1016.5125122070312,967.4880981445312
997,70,47.2197,14.7647,9.413155555725098,18.08977508544922,14.696582794189453,19.456998825073242,11.057000160217285,70.54592895507812,0.0,1017.129150390625,938.7261352539062
998,9,52.0786,-1.01694,16.769590377807617,26.758922576904297,22.137083053588867,28.772499084472656,15.522500038146973,56.68137741088867,0.0,1025.67919921875,1007.8258666992188
